Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
4,29,10/14/11,8905.01,FALSE,63.75,3.283,,,,,,129.7706452,5.143,A,205863
4,29,10/21/11,10222.96,FALSE,64.79,3.361,,,,,,129.7821613,5.143,A,205863
4,29,10/28/11,10953.82,FALSE,55.31,3.362,,,,,,129.7936774,5.143,A,205863
4,29,11/4/11,11100.91,FALSE,49.86,3.322,,,,,,129.8051935,5.143,A,205863
4,29,11/11/11,11715.69,FALSE,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,A,205863
4,29,11/18/11,10820.86,FALSE,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,A,205863
4,29,11/25/11,14485.32,TRUE,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,A,205863
4,29,12/2/11,12680.37,FALSE,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,A,205863
4,29,12/9/11,14956.05,FALSE,31.64,3.153,5857.72,30,984.98,4692.5,13503.99,129.8555333,5.143,A,205863
4,29,12/16/11,18671.92,FALSE,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,A,205863
4,29,12/23/11,30150.35,FALSE,35.92,3.103,2461.94,69.05,2938.24,52,4396.76,129.9845484,5.143,A,205863
4,29,12/30/11,13500.67,TRUE,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,A,205863
4,29,1/6/12,8890.63,FALSE,38.64,3.158,7857.71,38677.72,234,863.22,8682.95,130.1575161,4.607,A,205863
4,29,1/13/12,8051.26,FALSE,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,A,205863
4,29,1/20/12,9539.95,FALSE,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,A,205863
4,29,1/27/12,8860.17,FALSE,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,A,205863
4,29,2/3/12,10009.7,FALSE,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,A,205863
4,29,2/10/12,13369.17,TRUE,33,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,A,205863
4,29,2/17/12,13721.26,FALSE,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,A,205863
4,29,2/24/12,10640.64,FALSE,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,A,205863
4,29,3/2/12,10997.38,FALSE,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,A,205863
4,29,3/9/12,9452.91,FALSE,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,A,205863
4,29,3/16/12,10093.94,FALSE,59.81,3.707,5669.21,37.12,,8540.87,2544.94,130.8261935,4.607,A,205863
4,29,3/23/12,8623.88,FALSE,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,A,205863
4,29,3/30/12,8609.72,FALSE,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,A,205863
4,29,4/6/12,9353.76,FALSE,67.69,3.864,11341.17,,73.38,5677.89,7821.95,131.0375484,4.308,A,205863
4,29,4/13/12,8381.2,FALSE,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,A,205863
4,29,4/20/12,8755.52,FALSE,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,A,205863
4,29,4/27/12,8880.65,FALSE,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,A,205863
4,29,5/4/12,9100.49,FALSE,80.14,3.747,13737.91,,93.65,6993.97,4541.89,131.136,4.308,A,205863
4,29,5/11/12,9061.99,FALSE,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,A,205863
4,29,5/18/12,10522.59,FALSE,68.43,3.62,6531.12,,99.91,2290.18,2521.84,131.0983226,4.308,A,205863
4,29,5/25/12,9912.3,FALSE,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,A,205863
4,29,6/1/12,9769.93,FALSE,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,A,205863
4,29,6/8/12,9461.5,FALSE,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,A,205863
4,29,6/15/12,7983.34,FALSE,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,A,205863
4,29,6/22/12,9723.47,FALSE,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,A,205863
4,29,6/29/12,9711.95,FALSE,84.23,3.257,3756.11,211.6,,2114.26,6371.15,130.7562667,4.308,A,205863
4,29,7/6/12,9655.81,FALSE,80.37,3.187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,A,205863
4,29,7/13/12,9157.63,FALSE,76.86,3.224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,A,205863
4,29,7/20/12,9412.9,FALSE,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,A,205863
4,29,7/27/12,10084.45,FALSE,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,A,205863
4,29,8/3/12,11855.39,FALSE,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,A,205863
4,29,8/10/12,11627.23,FALSE,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,A,205863
4,29,8/17/12,11896.3,FALSE,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,A,205863
4,29,8/24/12,9792.36,FALSE,75.76,3.61,9983.59,,23.4,8115.89,7158.66,130.8381613,4.077,A,205863
4,29,8/31/12,9333.61,FALSE,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,A,205863
4,29,9/7/12,8847.8,TRUE,82.09,3.709,9082.61,16,59.06,7217.88,8026.47,130.9325484,4.077,A,205863
4,29,9/14/12,9187,FALSE,68.2,3.706,13802.34,,23.12,3643.77,12517.18,130.9776667,4.077,A,205863
4,29,9/21/12,9256.31,FALSE,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,A,205863
4,29,9/28/12,7762.17,FALSE,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,A,205863
4,29,10/5/12,10150.57,FALSE,63.07,3.62,5918.34,,126.57,3674.49,6807.07,131.0756667,3.879,A,205863
4,29,10/12/12,9762.7,FALSE,57.11,3.603,4975.39,,61.17,1513.17,5905.53,131.1083333,3.879,A,205863
4,29,10/19/12,9220.2,FALSE,64.46,3.61,6313.84,,15.05,2421.08,5885.12,131.1499677,3.879,A,205863
4,29,10/26/12,10045.1,FALSE,63.64,3.514,1763.13,88.76,66.76,,7577.14,131.1930968,3.879,A,205863
4,30,2/5/10,8863.08,FALSE,43.76,2.598,,,,,,126.4420645,8.623,A,205863
4,30,2/12/10,8758,TRUE,28.84,2.573,,,,,,126.4962581,8.623,A,205863
4,30,2/19/10,8455.52,FALSE,36.45,2.54,,,,,,126.5262857,8.623,A,205863
4,30,2/26/10,7669.5,FALSE,41.36,2.59,,,,,,126.5522857,8.623,A,205863
4,30,3/5/10,7365,FALSE,43.49,2.654,,,,,,126.5782857,8.623,A,205863
4,30,3/12/10,7432,FALSE,49.63,2.704,,,,,,126.6042857,8.623,A,205863
4,30,3/19/10,7132.5,FALSE,55.19,2.743,,,,,,126.6066452,8.623,A,205863
4,30,3/26/10,6820.5,FALSE,39.91,2.752,,,,,,126.6050645,8.623,A,205863
4,30,4/2/10,8465.5,FALSE,48.77,2.74,,,,,,126.6034839,7.896,A,205863
4,30,4/9/10,8693.49,FALSE,54.16,2.773,,,,,,126.6019032,7.896,A,205863
4,30,4/16/10,8450.47,FALSE,56.23,2.81,,,,,,126.5621,7.896,A,205863
4,30,4/23/10,7425,FALSE,56.87,2.805,,,,,,126.4713333,7.896,A,205863
4,30,4/30/10,7250.5,FALSE,53.04,2.787,,,,,,126.3805667,7.896,A,205863
4,30,5/7/10,8504,FALSE,56.77,2.836,,,,,,126.2898,7.896,A,205863
4,30,5/14/10,7013.46,FALSE,62.35,2.845,,,,,,126.2085484,7.896,A,205863
4,30,5/21/10,7721.24,FALSE,67.4,2.82,,,,,,126.1843871,7.896,A,205863
4,30,5/28/10,8073.8,FALSE,67.73,2.756,,,,,,126.1602258,7.896,A,205863
4,30,6/4/10,7467.55,FALSE,70.83,2.701,,,,,,126.1360645,7.896,A,205863
4,30,6/11/10,7830.2,FALSE,78.45,2.668,,,,,,126.1119032,7.896,A,205863
4,30,6/18/10,8460.7,FALSE,81.53,2.635,,,,,,126.114,7.896,A,205863
4,30,6/25/10,7889.74,FALSE,81.1,2.654,,,,,,126.1266,7.896,A,205863
4,30,7/2/10,8886.02,FALSE,73.66,2.668,,,,,,126.1392,7.372,A,205863
4,30,7/9/10,6829.48,FALSE,80.35,2.637,,,,,,126.1518,7.372,A,205863
4,30,7/16/10,7486.16,FALSE,78.53,2.621,,,,,,126.1498065,7.372,A,205863
4,30,7/23/10,7824.98,FALSE,79.78,2.612,,,,,,126.1283548,7.372,A,205863
4,30,7/30/10,8425.56,FALSE,80.7,2.65,,,,,,126.1069032,7.372,A,205863
4,30,8/6/10,8835.03,FALSE,76.53,2.64,,,,,,126.0854516,7.372,A,205863
4,30,8/13/10,8684.58,FALSE,78.08,2.698,,,,,,126.064,7.372,A,205863
4,30,8/20/10,8912.3,FALSE,78.83,2.671,,,,,,126.0766452,7.372,A,205863
4,30,8/27/10,6907.02,FALSE,74.44,2.621,,,,,,126.0892903,7.372,A,205863
4,30,9/3/10,8492.36,FALSE,76.8,2.584,,,,,,126.1019355,7.372,A,205863
4,30,9/10/10,7149.18,TRUE,73.54,2.574,,,,,,126.1145806,7.372,A,205863
4,30,9/17/10,7202.98,FALSE,64.91,2.594,,,,,,126.1454667,7.372,A,205863
4,30,9/24/10,7476.6,FALSE,60.96,2.642,,,,,,126.1900333,7.372,A,205863
4,30,10/1/10,7386.32,FALSE,63.96,2.619,,,,,,126.2346,7.127,A,205863
4,30,10/8/10,7266.14,FALSE,67.73,2.645,,,,,,126.2791667,7.127,A,205863
4,30,10/15/10,6675.98,FALSE,62.03,2.732,,,,,,126.3266774,7.127,A,205863
4,30,10/22/10,6885.12,FALSE,64.17,2.736,,,,,,126.3815484,7.127,A,205863
4,30,10/29/10,7498.48,FALSE,56.94,2.718,,,,,,126.4364194,7.127,A,205863
4,30,11/5/10,6778.6,FALSE,51.6,2.699,,,,,,126.4912903,7.127,A,205863
4,30,11/12/10,5602.76,FALSE,52.65,2.741,,,,,,126.5461613,7.127,A,205863
4,30,11/19/10,6808.7,FALSE,48.05,2.78,,,,,,126.6072,7.127,A,205863
4,30,11/26/10,7817.76,TRUE,48.08,2.752,,,,,,126.6692667,7.127,A,205863
4,30,12/3/10,5791.1,FALSE,46.4,2.727,,,,,,126.7313333,7.127,A,205863
4,30,12/10/10,5903.76,FALSE,42.4,2.86,,,,,,126.7934,7.127,A,205863
4,30,12/17/10,7972.94,FALSE,46.57,2.884,,,,,,126.8794839,7.127,A,205863
4,30,12/24/10,9892.62,FALSE,43.21,2.887,,,,,,126.9835806,7.127,A,205863
4,30,12/31/10,6680.18,TRUE,38.09,2.955,,,,,,127.0876774,7.127,A,205863
4,30,1/7/11,6465.18,FALSE,39.34,2.98,,,,,,127.1917742,6.51,A,205863
4,30,1/14/11,6564.24,FALSE,31.6,2.992,,,,,,127.3009355,6.51,A,205863
4,30,1/21/11,7582.68,FALSE,38.34,3.017,,,,,,127.4404839,6.51,A,205863
4,30,1/28/11,7480.52,FALSE,40.6,3.022,,,,,,127.5800323,6.51,A,205863
4,30,2/4/11,8974.3,FALSE,34.61,2.996,,,,,,127.7195806,6.51,A,205863
4,30,2/11/11,9566.98,TRUE,33.29,3.033,,,,,,127.859129,6.51,A,205863
4,30,2/18/11,10541.1,FALSE,48.17,3.058,,,,,,127.99525,6.51,A,205863
4,30,2/25/11,9600.02,FALSE,49,3.087,,,,,,128.13,6.51,A,205863
4,30,3/4/11,10203.56,FALSE,46.56,3.305,,,,,,128.26475,6.51,A,205863
4,30,3/11/11,9332.74,FALSE,50.93,3.461,,,,,,128.3995,6.51,A,205863
4,30,3/18/11,9015.66,FALSE,51.86,3.495,,,,,,128.5121935,6.51,A,205863
4,30,3/25/11,8913.7,FALSE,59.1,3.48,,,,,,128.6160645,6.51,A,205863
4,30,4/1/11,7998.52,FALSE,56.99,3.521,,,,,,128.7199355,5.946,A,205863
4,30,4/8/11,8511.9,FALSE,62.61,3.605,,,,,,128.8238065,5.946,A,205863
4,30,4/15/11,8630.38,FALSE,62.34,3.724,,,,,,128.9107333,5.946,A,205863
4,30,4/22/11,8462,FALSE,68.8,3.781,,,,,,128.9553,5.946,A,205863
4,30,4/29/11,7912.12,FALSE,64.22,3.781,,,,,,128.9998667,5.946,A,205863
4,30,5/6/11,7868.1,FALSE,63.41,3.866,,,,,,129.0444333,5.946,A,205863
4,30,5/13/11,7742.02,FALSE,70.65,3.872,,,,,,129.089,5.946,A,205863
4,30,5/20/11,8068.14,FALSE,70.49,3.881,,,,,,129.0756774,5.946,A,205863
4,30,5/27/11,8652.38,FALSE,73.65,3.771,,,,,,129.0623548,5.946,A,205863
4,30,6/3/11,8739.96,FALSE,78.26,3.683,,,,,,129.0490323,5.946,A,205863
4,30,6/10/11,8355.52,FALSE,80.05,3.64,,,,,,129.0357097,5.946,A,205863
4,30,6/17/11,9724.88,FALSE,83.51,3.618,,,,,,129.0432,5.946,A,205863
4,30,6/24/11,9346.54,FALSE,81.85,3.57,,,,,,129.0663,5.946,A,205863
4,30,7/1/11,8432.3,FALSE,84.54,3.504,,,,,,129.0894,5.644,A,205863
4,30,7/8/11,8536.46,FALSE,84.59,3.469,,,,,,129.1125,5.644,A,205863
4,30,7/15/11,8584.28,FALSE,83.27,3.563,,,,,,129.1338387,5.644,A,205863
4,30,7/22/11,9222.36,FALSE,82.84,3.627,,,,,,129.1507742,5.644,A,205863
4,30,7/29/11,7595.72,FALSE,84.36,3.659,,,,,,129.1677097,5.644,A,205863
4,30,8/5/11,8300.48,FALSE,86.09,3.662,,,,,,129.1846452,5.644,A,205863
4,30,8/12/11,8923.26,FALSE,82.98,3.617,,,,,,129.2015806,5.644,A,205863
4,30,8/19/11,10010.3,FALSE,82.77,3.55,,,,,,129.2405806,5.644,A,205863
4,30,8/26/11,7707.6,FALSE,81.47,3.523,,,,,,129.2832581,5.644,A,205863
4,30,9/2/11,8022.96,FALSE,77.99,3.533,,,,,,129.3259355,5.644,A,205863
4,30,9/9/11,7970.9,TRUE,73.34,3.554,,,,,,129.3686129,5.644,A,205863
4,30,9/16/11,7351.84,FALSE,72.76,3.532,,,,,,129.4306,5.644,A,205863
4,30,9/23/11,6754.26,FALSE,69.23,3.473,,,,,,129.5183333,5.644,A,205863
4,30,9/30/11,7192.28,FALSE,72.15,3.371,,,,,,129.6060667,5.644,A,205863
4,30,10/7/11,7683.02,FALSE,65.79,3.299,,,,,,129.6938,5.143,A,205863
4,30,10/14/11,7531.64,FALSE,63.75,3.283,,,,,,129.7706452,5.143,A,205863
4,30,10/21/11,7303.92,FALSE,64.79,3.361,,,,,,129.7821613,5.143,A,205863
4,30,10/28/11,6463.16,FALSE,55.31,3.362,,,,,,129.7936774,5.143,A,205863
4,30,11/4/11,6222.44,FALSE,49.86,3.322,,,,,,129.8051935,5.143,A,205863
4,30,11/11/11,6106.1,FALSE,47.12,3.286,12851.52,16658.47,430.13,5630.01,9213.39,129.8167097,5.143,A,205863
4,30,11/18/11,6217.66,FALSE,50.44,3.294,4539.94,840.56,372.9,613.96,5358.13,129.8268333,5.143,A,205863
4,30,11/25/11,6462.34,TRUE,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,A,205863
4,30,12/2/11,5880.98,FALSE,38.71,3.176,9762.39,160.94,2260.29,4767.86,28604.2,129.8459667,5.143,A,205863
4,30,12/9/11,4930.4,FALSE,31.64,3.153,5857.72,30,984.98,4692.5,13503.99,129.8555333,5.143,A,205863
4,30,12/16/11,6085.42,FALSE,36.44,3.149,2756.67,72.3,1790.15,777.65,10261.95,129.8980645,5.143,A,205863
4,30,12/23/11,7274.16,FALSE,35.92,3.103,2461.94,69.05,2938.24,52,4396.76,129.9845484,5.143,A,205863
4,30,12/30/11,6398.08,TRUE,36.89,3.119,3496.13,72413.71,399.77,776.26,5012.53,130.0710323,5.143,A,205863
4,30,1/6/12,6063.75,FALSE,38.64,3.158,7857.71,38677.72,234,863.22,8682.95,130.1575161,4.607,A,205863
4,30,1/13/12,5234.58,FALSE,34.41,3.263,3666.28,14553.37,76.37,820.37,5955.28,130.244,4.607,A,205863
4,30,1/20/12,6465.73,FALSE,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,A,205863
4,30,1/27/12,6469.92,FALSE,40.31,3.29,1346.06,3740.12,46.16,445.47,2451.89,130.3144516,4.607,A,205863
4,30,2/3/12,6909.81,FALSE,41.81,3.354,50820.76,4033.29,285.11,48086.64,7456.15,130.3496774,4.607,A,205863
4,30,2/10/12,9523.56,TRUE,33,3.411,11374.63,7208.51,118.37,12869.78,10618.93,130.3849032,4.607,A,205863
4,30,2/17/12,8523.93,FALSE,34.19,3.493,14225.99,11049.65,17.36,11912.49,7565.99,130.4546207,4.607,A,205863
4,30,2/24/12,7919.18,FALSE,41.31,3.541,9777.71,4703.88,5.4,1179.72,9352.14,130.5502069,4.607,A,205863
4,30,3/2/12,8916.27,FALSE,50.38,3.619,18564.88,1394.86,32.93,10714.6,3592.82,130.6457931,4.607,A,205863
4,30,3/9/12,9151.62,FALSE,53.63,3.667,8779.57,602.02,8.53,1103.64,9464.98,130.7413793,4.607,A,205863
4,30,3/16/12,8233.64,FALSE,59.81,3.707,5669.21,37.12,,8540.87,2544.94,130.8261935,4.607,A,205863
4,30,3/23/12,7951.82,FALSE,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,A,205863
4,30,3/30/12,7588.86,FALSE,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,A,205863
4,30,4/6/12,8939.76,FALSE,67.69,3.864,11341.17,,73.38,5677.89,7821.95,131.0375484,4.308,A,205863
4,30,4/13/12,7505.62,FALSE,68.69,3.881,12506.74,5941.43,30.84,3915.29,4392.95,131.108,4.308,A,205863
4,30,4/20/12,7936.83,FALSE,68.6,3.864,2774.39,4279.41,43.43,2409.97,4544.22,131.1173333,4.308,A,205863
4,30,4/27/12,7319.16,FALSE,76.47,3.81,3993.66,97.77,26.68,113.37,3947.45,131.1266667,4.308,A,205863
4,30,5/4/12,7318.04,FALSE,80.14,3.747,13737.91,,93.65,6993.97,4541.89,131.136,4.308,A,205863
4,30,5/11/12,7660.06,FALSE,67.64,3.685,20499.88,86,103.05,5005.96,3815.16,131.1453333,4.308,A,205863
4,30,5/18/12,7949.22,FALSE,68.43,3.62,6531.12,,99.91,2290.18,2521.84,131.0983226,4.308,A,205863
4,30,5/25/12,8636.26,FALSE,77.47,3.551,4330.02,436,862.31,3268.41,3749.53,131.0287742,4.308,A,205863
4,30,6/1/12,7373.74,FALSE,77.41,3.483,10165.22,8.6,47.93,2676.33,4896.34,130.9592258,4.308,A,205863
4,30,6/8/12,9231.35,FALSE,78.11,3.433,7429.46,249.8,7.86,4235.27,9690.55,130.8896774,4.308,A,205863
4,30,6/15/12,7730.78,FALSE,80.94,3.372,16063.84,84,0.22,2105.39,6113.16,130.8295333,4.308,A,205863
4,30,6/22/12,7533.89,FALSE,81.63,3.329,6619.2,351.22,3.48,5390.02,10920.89,130.7929,4.308,A,205863
4,30,6/29/12,7298.26,FALSE,84.23,3.257,3756.11,211.6,,2114.26,6371.15,130.7562667,4.308,A,205863
4,30,7/6/12,8392.11,FALSE,80.37,3.187,9789.03,90,157.62,10671.47,3864.91,130.7196333,4.077,A,205863
4,30,7/13/12,7428.52,FALSE,76.86,3.224,11075.38,151,17.27,3810.25,4766.88,130.683,4.077,A,205863
4,30,7/20/12,8310.68,FALSE,79.14,3.263,4799.23,47.55,30.56,634.78,4648.91,130.7012903,4.077,A,205863
4,30,7/27/12,7594.98,FALSE,81.06,3.356,7011.68,68.7,4.26,13565.83,3841.61,130.7195806,4.077,A,205863
4,30,8/3/12,8513.44,FALSE,83.86,3.374,29127.2,42.27,58.34,22663.73,10925.99,130.737871,4.077,A,205863
4,30,8/10/12,9014.6,FALSE,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,A,205863
4,30,8/17/12,8856.24,FALSE,81.41,3.552,2531.63,15.04,5.54,1269.13,3528.9,130.7909677,4.077,A,205863
4,30,8/24/12,7140.7,FALSE,75.76,3.61,9983.59,,23.4,8115.89,7158.66,130.8381613,4.077,A,205863
4,30,8/31/12,7248.48,FALSE,76.47,3.646,19617.58,1.02,68.29,7187.73,6428.12,130.8853548,4.077,A,205863
4,30,9/7/12,5257.66,TRUE,82.09,3.709,9082.61,16,59.06,7217.88,8026.47,130.9325484,4.077,A,205863
4,30,9/14/12,5360.96,FALSE,68.2,3.706,13802.34,,23.12,3643.77,12517.18,130.9776667,4.077,A,205863
4,30,9/21/12,5435.76,FALSE,68.97,3.721,11214.89,5.73,16.84,6376.86,4417.13,131.0103333,4.077,A,205863
4,30,9/28/12,4603.5,FALSE,71.74,3.666,5333.92,5.73,2.94,1931.02,9753.37,131.043,4.077,A,205863
4,30,10/5/12,5559.78,FALSE,63.07,3.62,5918.34,,126.57,3674.49,6807.07,131.0756667,3.879,A,205863
4,30,10/12/12,5158.64,FALSE,57.11,3.603,4975.39,,61.17,1513.17,5905.53,131.1083333,3.879,A,205863
4,30,10/19/12,5888.82,FALSE,64.46,3.61,6313.84,,15.05,2421.08,5885.12,131.1499677,3.879,A,205863
4,30,10/26/12,6384.78,FALSE,63.64,3.514,1763.13,88.76,66.76,,7577.14,131.1930968,3.879,A,205863
4,31,2/5/10,3184.46,FALSE,43.76,2.598,,,,,,126.4420645,8.623,A,205863
4,31,2/12/10,3664,TRUE,28.84,2.573,,,,,,126.4962581,8.623,A,205863
4,31,2/19/10,3434,FALSE,36.45,2.54,,,,,,126.5262857,8.623,A,205863
4,31,2/26/10,2850,FALSE,41.36,2.59,,,,,,126.5522857,8.623,A,205863
4,31,3/5/10,3262.93,FALSE,43.49,2.654,,,,,,126.5782857,8.623,A,205863
4,31,3/12/10,2397,FALSE,49.63,2.704,,,,,,126.6042857,8.623,A,205863
4,31,3/19/10,2388.5,FALSE,55.19,2.743,,,,,,126.6066452,8.623,A,205863
4,31,3/26/10,1413.5,FALSE,39.91,2.752,,,,,,126.6050645,8.623,A,205863
4,31,4/2/10,1831,FALSE,48.77,2.74,,,,,,126.6034839,7.896,A,205863
4,31,4/9/10,2047.5,FALSE,54.16,2.773,,,,,,126.6019032,7.896,A,205863
4,31,4/16/10,1915.5,FALSE,56.23,2.81,,,,,,126.5621,7.896,A,205863
4,31,4/23/10,1628,FALSE,56.87,2.805,,,,,,126.4713333,7.896,A,205863
4,31,4/30/10,2209.5,FALSE,53.04,2.787,,,,,,126.3805667,7.896,A,205863
4,31,5/7/10,2620.92,FALSE,56.77,2.836,,,,,,126.2898,7.896,A,205863
4,31,5/14/10,2173.5,FALSE,62.35,2.845,,,,,,126.2085484,7.896,A,205863
4,31,5/21/10,2166.5,FALSE,67.4,2.82,,,,,,126.1843871,7.896,A,205863
4,31,5/28/10,2321.46,FALSE,67.73,2.756,,,,,,126.1602258,7.896,A,205863
4,31,6/4/10,2059.96,FALSE,70.83,2.701,,,,,,126.1360645,7.896,A,205863
4,31,6/11/10,2271.5,FALSE,78.45,2.668,,,,,,126.1119032,7.896,A,205863
4,31,6/18/10,2127.22,FALSE,81.53,2.635,,,,,,126.114,7.896,A,205863
4,31,6/25/10,1772.46,FALSE,81.1,2.654,,,,,,126.1266,7.896,A,205863
4,31,7/2/10,1805,FALSE,73.66,2.668,,,,,,126.1392,7.372,A,205863
4,31,7/9/10,2278.92,FALSE,80.35,2.637,,,,,,126.1518,7.372,A,205863
4,31,7/16/10,3688.88,FALSE,78.53,2.621,,,,,,126.1498065,7.372,A,205863
4,31,7/23/10,7044.84,FALSE,79.78,2.612,,,,,,126.1283548,7.372,A,205863
4,31,7/30/10,6438.49,FALSE,80.7,2.65,,,,,,126.1069032,7.372,A,205863
4,31,8/6/10,7764.33,FALSE,76.53,2.64,,,,,,126.0854516,7.372,A,205863
4,31,8/13/10,13096.51,FALSE,78.08,2.698,,,,,,126.064,7.372,A,205863
4,31,8/20/10,12127,FALSE,78.83,2.671,,,,,,126.0766452,7.372,A,205863
4,31,8/27/10,7032.5,FALSE,74.44,2.621,,,,,,126.0892903,7.372,A,205863
4,31,9/3/10,5215.5,FALSE,76.8,2.584,,,,,,126.1019355,7.372,A,205863
4,31,9/10/10,2528,TRUE,73.54,2.574,,,,,,126.1145806,7.372,A,205863
4,31,9/17/10,2888.75,FALSE,64.91,2.594,,,,,,126.1454667,7.372,A,205863
4,31,9/24/10,2311,FALSE,60.96,2.642,,,,,,126.1900333,7.372,A,205863
4,31,10/1/10,2302.98,FALSE,63.96,2.619,,,,,,126.2346,7.127,A,205863
4,31,10/8/10,2443.5,FALSE,67.73,2.645,,,,,,126.2791667,7.127,A,205863
4,31,10/15/10,2311.5,FALSE,62.03,2.732,,,,,,126.3266774,7.127,A,205863
4,31,10/22/10,2227.84,FALSE,64.17,2.736,,,,,,126.3815484,7.127,A,205863
4,31,10/29/10,2986.4,FALSE,56.94,2.718,,,,,,126.4364194,7.127,A,205863
4,31,11/5/10,2725.19,FALSE,51.6,2.699,,,,,,126.4912903,7.127,A,205863
4,31,11/12/10,2742.04,FALSE,52.65,2.741,,,,,,126.5461613,7.127,A,205863
4,31,11/19/10,3315.7,FALSE,48.05,2.78,,,,,,126.6072,7.127,A,205863
4,31,11/26/10,3709.74,TRUE,48.08,2.752,,,,,,126.6692667,7.127,A,205863
4,31,12/3/10,3243.7,FALSE,46.4,2.727,,,,,,126.7313333,7.127,A,205863
4,31,12/10/10,3906.9,FALSE,42.4,2.86,,,,,,126.7934,7.127,A,205863
4,31,12/17/10,6007.8,FALSE,46.57,2.884,,,,,,126.8794839,7.127,A,205863
4,31,12/24/10,10236.2,FALSE,43.21,2.887,,,,,,126.9835806,7.127,A,205863
4,31,12/31/10,2696.3,TRUE,38.09,2.955,,,,,,127.0876774,7.127,A,205863
4,31,1/7/11,2733.2,FALSE,39.34,2.98,,,,,,127.1917742,6.51,A,205863
4,31,1/14/11,3408.2,FALSE,31.6,2.992,,,,,,127.3009355,6.51,A,205863
4,31,1/21/11,2349.5,FALSE,38.34,3.017,,,,,,127.4404839,6.51,A,205863
4,31,1/28/11,2341.3,FALSE,40.6,3.022,,,,,,127.5800323,6.51,A,205863
4,31,2/4/11,5856.3,FALSE,34.61,2.996,,,,,,127.7195806,6.51,A,205863
4,31,2/11/11,3154.4,TRUE,33.29,3.033,,,,,,127.859129,6.51,A,205863
4,31,2/18/11,2884.5,FALSE,48.17,3.058,,,,,,127.99525,6.51,A,205863
4,31,2/25/11,2769.4,FALSE,49,3.087,,,,,,128.13,6.51,A,205863
4,31,3/4/11,2853.8,FALSE,46.56,3.305,,,,,,128.26475,6.51,A,205863
